title,avg_valence,avg_arousal,avg_dominance
Walking with Dinosaurs 3D ,0.599666675,0.507333328,0.609000007
Air Force One ,0.55675,0.469124999,0.629249997
Robots ,0.483333339,0.513000011,0.654333333
Leap Year ,0.63425,0.392999999,0.505249999
Black Knight ,0.455333322,0.419999997,0.543666651
National Lampoon's Vacation ,0.626199996,0.437600005,0.650199997
2 Fast 2 Furious ,0.17066667,0.749333342,0.549666663
Take the Lead ,0.588600004,0.597600001,0.593400007
New in Town ,0.736000001,0.437000006,0.598999997
Stardust ,0.842999995,0.409999996,0.549000025
Lovely & Amazing ,0.900700003,0.665499997,0.696699995
City of Angels ,0.893333336,0.329000011,0.626666665
Grosse Pointe Blank ,0.386000006,0.425749991,0.357749999
Jennifer's Body ,0.694000006,0.460999995,0.57099998
The Thirteenth Floor ,0.466666659,0.265000006,0.340333333
The Funeral ,0.072999999,0.379999995,0.393000007
Hurricane Streets ,0.352333332,0.726666669,0.656333327
Pulp Fiction ,0.445666671,0.45933334,0.36833334
Aqua Teen Hunger Force Colon Movie Film for Theaters ,0.562714282,0.556642858,0.548642852
Drowning Mona ,0.071000002,0.860000014,0.270000011
Beverly Hills Cop II ,0.471000001,0.561499983,0.677000016
Darling Lili ,0.762499988,0.307500005,0.435499996
Vantage Point ,0.546000004,0.510333334,0.595999996
Edge of Darkness ,0.287400001,0.482399994,0.425
Center Stage ,0.617500007,0.2685,0.451999992
The Tuxedo ,0.694000006,0.354000002,0.518999994
G-Force ,0.468999997,0.707499996,0.786749989
Escape from Planet Earth ,0.588166669,0.464166661,0.59800001
Man on a Ledge ,0.585750006,0.47075,0.609000005
The Transporter Refueled ,0.621749997,0.564249992,0.581750005
Seven Pounds ,0.524999996,0.481666664,0.515666664
The Thomas Crown Affair ,0.666999996,0.541666667,0.741666655
A Perfect Getaway ,0.787,0.65866666,0.724000007
Inside Deep Throat ,0.519249998,0.494249992,0.556249999
The Pacifier ,0.742999991,0.273000002,0.46633334
Tales from the Hood ,0.441999992,0.501333336,0.360333333
Ever After: A Cinderella Story ,0.652999997,0.405999988,0.703999996
The Color Purple ,0.762714292,0.393285713,0.380285714
The Thing ,0.483999997,0.236000001,0.313999996
Shotgun Stories ,0.4265,0.63699998,0.694000006
From Dusk Till Dawn ,0.635750011,0.327249993,0.457499996
Gossip ,0.172999993,0.764999986,0.245000005
The 6th Day ,0.718999982,0.268999994,0.388999999
The Sticky Fingers of Time ,0.531000003,0.349666665,0.466500014
Moonlight Mile ,0.693000019,0.340499997,0.432500005
The Importance of Being Earnest ,0.732714287,0.490428567,0.722571441
Shall We Dance ,0.762999992,0.697666645,0.469000002
Furry Vengeance ,0.265500002,0.663499996,0.525999993
Zathura: A Space Adventure ,0.816666663,0.683333332,0.688166668
Sholem Aleichem: Laughing in the Darkness ,0.536166668,0.604833335,0.472166667
The Greatest Show on Earth ,0.703399992,0.496200001,0.6528
Home on the Range ,0.659999996,0.339750007,0.521500006
Halloween: Resurrection ,0.744500011,0.732500017,0.787999988
Million Dollar Baby ,0.789333344,0.548000018,0.653666665
The Santa Clause ,0.554666668,0.374666671,0.527333339
Two Girls and a Guy ,0.614333332,0.379666681,0.464333336
Austin Powers in Goldmember ,0.812666655,0.741333326,0.959666669
The Tale of Despereaux ,0.662999988,0.300000012,0.335999995
Coal Miner's Daughter ,0.548749998,0.384249993,0.511000007
The Brothers ,0.844000012,0.333499998,0.57100001
Ghost Town ,0.358666658,0.605999996,0.466666659
Against the Ropes ,0.421499997,0.291999996,0.373500004
A Sound of Thunder ,0.573599994,0.638800007,0.61500001
Over the Hedge ,0.603999972,0.601999998,0.569000006
Hudson Hawk ,0.552000016,0.519499987,0.56099999
A Civil Action ,0.721499999,0.478333334,0.707666665
Big Momma's House 2 ,0.749500006,0.359749999,0.61575
The Ice Storm ,0.429000002,0.609799999,0.436200002
Fighting Tommy Riley ,0.297666671,0.890999993,0.768000007
Hostel: Part II ,0.455199993,0.411399996,0.379799998
The Exploding Girl ,0.50850001,0.728500009,0.607999995
Assassins ,0.068999998,0.947666665,0.626333336
Entrapment ,0.177000001,0.603999972,0.441000015
The Emperor's Club ,0.673333347,0.617333313,0.64866668
The Aviator ,0.661500007,0.673000008,0.692499995
Opal Dream ,0.796499997,0.342749998,0.393249996
The Brothers Bloom ,0.841000006,0.392999999,0.580500007
Breakfast of Champions ,0.887499988,0.605000004,0.686999992
Forgetting Sarah Marshall ,0.323000003,0.43,0.398499999
Hot Tub Time Machine ,0.561285717,0.391428571,0.537285728
Three Burials ,0.427999996,0.401000008,0.355000004
The Gambler ,0.458000004,0.694000006,0.617999971
New Year's Eve ,0.675999999,0.383166671,0.494000003
The Rugrats Movie ,0.757999986,0.493000001,0.471499994
Date Night ,0.62499998,0.345666667,0.426000009
Jackass Number Two ,0.405999988,0.345399997,0.415200001
She's the One ,0.6435,0.282000005,0.545000017
The Sentinel ,0.531000018,0.601999998,0.845000029
"Good Morning, Vietnam ",0.787666668,0.345833334,0.566666658
The Proposition ,0.626999974,0.75,0.564999998
Coach Carter ,0.472500011,0.651500002,0.583000004
Resident Evil: Extinction ,0.40325,0.499000002,0.537000004
Can't Stop the Music ,0.602250002,0.521250002,0.524499997
Cars ,0.776000023,0.540000021,0.5
The Cat in the Hat ,0.635499984,0.221499994,0.361499995
Thor: The Dark World ,0.315799993,0.510799992,0.466399997
The Secret Life of Pets ,0.597499989,0.473375,0.522749998
Year One ,0.6148,0.294600004,0.488800007
The League of Extraordinary Gentlemen ,0.8125,0.533999994,0.661000013
The Haunting ,0.275999993,0.703500003,0.547999978
Superstar ,0.88499999,0.860000014,0.879999995
Jesus' Son ,0.796000004,0.382500008,0.574000001
The Fountain ,0.703999996,0.291999996,0.559000015
The Proposal ,0.745999992,0.693500012,0.652999997
Stone ,0.196500003,0.489500001,0.467999995
The Replacement Killers ,0.280999996,0.669999997,0.514333328
Endless Love ,0.848,0.515499999,0.619166662
Trees Lounge ,0.662500009,0.166749999,0.473499998
Silent House ,0.570000015,0.187249999,0.427500002
Star Trek: The Motion Picture ,0.688666667,0.425833332,0.517166674
The Wind That Shakes the Barley ,0.451400012,0.547200003,0.405799997
Strange Wilderness ,0.297499999,0.497999996,0.342500001
Beautiful Creatures ,0.795333346,0.613000015,0.637333333
The Last Emperor ,0.727500021,0.619500011,0.853500009
Mean Streets ,0.482799995,0.450600004,0.494200003
The Ant Bully ,0.384333342,0.430333331,0.399000004
Human Traffic ,0.673800004,0.385600007,0.621399999
Mystic River ,0.629749998,0.488249987,0.563000016
Snatch ,0.218999997,0.861000001,0.690999985
Soul Plane ,0.675499991,0.378250003,0.492749996
Deuces Wild ,0.395500004,0.629999995,0.587500006
Major League ,0.674666683,0.479333331,0.755333344
Big Eyes ,0.723749995,0.408,0.58625
The History Boys ,0.6875,0.386999995,0.5995
Final Destination 2 ,0.510875002,0.424875,0.563499998
The Hammer ,0.329500005,0.643999994,0.560000002
The Hoax ,0.145999998,0.69599998,0.303000003
A Thousand Words ,0.644499987,0.331499998,0.505749993
Magnolia ,0.558000028,0.342999995,0.379000008
The Wolf of Wall Street ,0.48633333,0.428666671,0.512333333
The Extra Man ,0.648250014,0.54975,0.710500009
Sydney White ,0.708499998,0.203999996,0.46949999
Abraham Lincoln: Vampire Hunter ,0.281499997,0.809499979,0.680999994
We Need to Talk About Kevin ,0.6505,0.430500001,0.521750007
Madagascar: Escape 2 Africa ,0.366000012,0.75999999,0.48300001
The Work and the Glory II: American Zion ,0.777400005,0.581999999,0.708999991
The Rose ,0.86500001,0.275999993,0.386000007
Airborne ,0.541999996,0.518999994,0.38499999
Free Birds ,0.8125,0.428499997,0.454000011
Hoot ,0.449000001,0.560000002,0.430000007
Unbreakable ,0.652999997,0.573000014,0.759000003
X-Men Origins: Wolverine ,0.702285711,0.505857136,0.732285704
Alien: Resurrection ,0.489,0.588833337,0.601833334
The Legend of Bagger Vance ,0.837000012,0.518999994,0.75
Weekend ,0.843999982,0.625,0.518999994
Latter Days ,0.718999982,0.268999994,0.388999999
Hollywood Shuffle ,0.49000001,0.42899999,0.424500003
Birdman or (The Unexpected Virtue of Ignorance) ,0.377285719,0.513857141,0.421857144
Bullet to the Head ,0.496333321,0.519333343,0.61133335
Precious ,0.916999996,0.5,0.726000011
Diary of a Wimpy Kid: Dog Days ,0.597874995,0.460124999,0.394999996
Allegiant ,0.916999996,0.398000002,0.75
Perrier's Bounty ,0.806999981,0.675500005,0.796000004
The Hunt for Red October ,0.338249996,0.593499996,0.523999996
Soul Survivors ,0.733999987,0.433666666,0.608333329
Taking Woodstock ,0.828000009,0.537,0.34799999
Resident Evil: Afterlife ,0.511571425,0.473999998,0.548714293
Down to Earth ,0.6875,0.271499991,0.566000015
What Just Happened ,0.661500007,0.5995,0.553000003
Menace II Society ,0.280333341,0.745999992,0.728000005
Prisoners ,0.091500003,0.665499985,0.399499997
Super Size Me ,0.6875,0.499499992,0.674499989
Pirates of the Caribbean: Dead Man's Chest ,0.401142861,0.588571425,0.555000011
Only God Forgives ,0.7676,0.394200003,0.612799984
Beyond the Lights ,0.770000011,0.399999999,0.592500001
Isn't She Great ,0.905249998,0.673500001,0.826499999
True Grit ,0.601000011,0.354999999,0.489333332
The Pelican Brief ,0.551333338,0.34133334,0.453666677
2 Guns ,0.147,0.920000017,0.713
Good Kill ,0.604666665,0.575999995,0.673833321
On the Road ,0.666500002,0.426000014,0.450000003
Hope Floats ,0.832600009,0.4074,0.573200005
Street Kings ,0.635499984,0.506999999,0.645000011
Split Second ,0.340666672,0.475333318,0.344999999
Analyze This ,0.645999998,0.509000003,0.781999975
End of Watch ,0.352200004,0.410000002,0.477600008
Bucky Larson: Born to Be a Star ,0.831333339,0.482666681,0.545000007
American Gangster ,0.291999996,0.833000004,0.654999971
Anonymous ,0.432500005,0.273000002,0.430500001
As Good as It Gets ,0.8472,0.429999995,0.655599988
Paranormal Activity ,0.651999998,0.730800009,0.731599998
Iris ,0.708000004,0.275000006,0.379999995
Lisa Picard Is Famous ,0.886000007,0.769999981,0.834500015
Flags of Our Fathers ,0.697500005,0.398249999,0.645250008
Machete ,0.25999999,0.689999998,0.474000007
Shorts ,0.461749997,0.333750002,0.289000008
Green Zone ,0.526000003,0.351666669,0.431000004
The Chronicles of Narnia: Prince Caspian ,0.700333337,0.524999996,0.73966668
The Golden Child ,0.856999993,0.475500003,0.511000007
The Living Wake ,0.822999999,0.64024999,0.63925001
Control ,0.562666665,0.501666675,0.853666663
South Park: Bigger Longer & Uncut ,0.650749996,0.374749996,0.407749996
My Own Private Idaho ,0.559500009,0.491999984,0.592500001
Extreme Measures ,0.51087499,0.502500005,0.594374999
American Hustle ,0.405999988,0.661000013,0.426999986
Half Baked ,0.63866667,0.382333338,0.415333331
Ultraviolet ,0.603999972,0.448000014,0.672999978
The Broadway Melody ,0.889499992,0.481999978,0.496000007
Detention of the Dead ,0.153333331,0.666999996,0.436666667
Fat Albert ,0.197999999,0.352999985,0.237000003
End of Days ,0.390749995,0.370750003,0.419750005
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,0.503363633,0.553363643,0.532181816
The Right Stuff ,0.734750003,0.387000002,0.643999994
Jupiter Ascending ,0.758999988,0.640499994,0.777499989
Platoon ,0.448000014,0.699999988,0.745000005
Titan A.E. ,0.512499988,0.719500005,0.803000003
Battleship ,0.479000002,0.75,0.726000011
Flipper ,0.676999986,0.419999987,0.414999992
Wreck-It Ralph ,0.149,0.693999976,0.309499994
How High ,0.712000012,0.590000004,0.772500008
Drive Angry ,0.373500001,0.759499997,0.658499986
Under the Tuscan Sun ,0.876999974,0.400000006,0.680999994
Woman Thou Art Loosed ,0.701833333,0.532500004,0.544666663
Knight and Day ,0.749499977,0.355000004,0.611999989
A Haunted House 2 ,0.478750005,0.4615,0.554999992
X-Men: Apocalypse ,0.050000001,0.866999984,0.736000001
"Food, Inc. ",0.888000011,0.324000001,0.52700001
A Mighty Heart ,0.863250017,0.584750004,0.767000005
The Bodyguard ,0.50999999,0.709999979,0.754000008
The Other Guys ,0.583000004,0.367000014,0.546000004
Jimmy Neutron: Boy Genius ,0.643000014,0.454999998,0.570250005
Cloudy with a Chance of Meatballs 2 ,0.548749998,0.340000004,0.353249993
Blue Car ,0.630333354,0.299000005,0.359333336
Iron Man 3 ,0.558500012,0.49833334,0.650166675
The American President ,0.665000002,0.623999993,0.880333324
The Informant! ,0.635428561,0.465285718,0.641142858
Little Miss Sunshine ,0.537249997,0.341250002,0.402999997
Valley of the Heart's Delight ,0.876000004,0.553285714,0.642000007
Brotherly Love ,0.918428574,0.471142854,0.62642857
The Cave ,0.418499991,0.412,0.465499997
My Summer of Love ,0.925499996,0.500666663,0.632166664
Final Destination 3 ,0.510875002,0.424875,0.563499998
28 Days Later... ,0.583333323,0.297999998,0.386999995
Sunshine Cleaning ,0.782500014,0.303749997,0.569749996
The Judge ,0.343666658,0.638333321,0.757333338
Saved! ,0.73633333,0.36666667,0.636999985
Cecil B. DeMented ,0.088,0.787,0.308999985
I Got the Hook Up ,0.514000013,0.55250001,0.424500003
Among Giants ,0.646000028,0.81400001,0.963
Another Earth ,0.6875,0.271499991,0.566000015
